System	Subsystem	Description	BR_MCF7	BR_MDA_MB_231	BR_HS578T	BR_BT_549	BR_T_47D	CNS_SF_268	CNS_SF_295	CNS_SF_539	CNS_SNB_19	CNS_SNB_75	CNS_U251	CO_COLO205	CO_HCC_2998	CO_HCT_116	CO_HCT_15	CO_HT29	CO_KM12	CO_SW_620	LE_CCRF_CEM	LE_HL_60	LE_K_562	LE_MOLT_4	LE_RPMI_8226	LE_SR	ME_LOXIMVI	ME_MALME_3M	ME_M14	ME_SK_MEL_2	ME_SK_MEL_28	ME_SK_MEL_5	ME_UACC_257	ME_UACC_62	ME_MDA_MB_435	LC_A549_ATCC	LC_EKVX	LC_HOP_62	LC_HOP_92	LC_NCI_H226	LC_NCI_H23	LC_NCI_H322M	LC_NCI_H460	LC_NCI_H522	OV_IGROV1	OV_OVCAR_3	OV_OVCAR_4	OV_OVCAR_5	OV_OVCAR_8	OV_SK_OV_3	OV_NCIADR_RES	PR_PC_3	PR_DU_145	RE_786_0	RE_A498	RE_ACHN	RE_CAKI_1	RE_RXF393	RE_SN12C	RE_TK_10	RE_UO_31
VITAMIN & COFACTOR METABOLISM	FOLATE METABOLISM	Tetrahydrofolate synthesis	1000	1070.445	302.5320538	1952.01	1548.25	1338.335	3126.509562	1000	2999.996383	2381.525	1486.645	1000	1039.669917	1999.998244	1069.57	2341.544117	1000	1794.339093	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	1999.999923	114.3508611	139.0319838	1000	3288.855	1677.035	1000	1000	1657.909418	4619.096406	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	2999.80592	952.0205387	1841.35	2340.38	1484.292644	2040.64	3000	2567.081929	2878.315	1234.02	1831.445
VITAMIN & COFACTOR METABOLISM	VITAMIN B6 METABOLISM	Pyridoxal-phosphate synthesis	1000	1070.445	2999.993188	1952.01	1548.25	1338.335	3000	1000	2999.996383	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2394.596229	1000	2199.339849	1900.985	1683.765	3000	1000	1000	1586.395	2717.48	2036.56	1000	2999.999923	1549.62509	1218.172597	1000	3000	1677.035	1000	1000	1316.440056	2999.99793	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	2999.998899	1399.530483	1841.35	2340.38	2999.997992	2040.64	3000	2077.519512	2878.315	1234.02	1831.445
VITAMIN & COFACTOR METABOLISM	HEME METABOLISM	Heme synthesis	999.9941818	1000	999.9931882	899.9999978	999.9954794	1000	999.9999996	999.9969758	999.9963834	1000	999.9962582	699.5733319	999.9965969	999.9982436	0	999.9933829	999.9983534	999.9935672	999.997297	999.9972136	1000	999.9985729	1000	1000	999.9962638	999.9972012	999.9997415	999.9999231	999.9930384	999.9936131	999.9999989	1000	999.9986387	1000	1000	999.9951285	999.9979296	999.9979606	999.9949503	1000	999.9999937	894.3834019	1000	999.9964872	999.9940721	1000	1000	1000	999.9988992	225.1033692	999.9984398	999.9959034	696.7247371	999.9940551	999.9999996	999.9944345	1000	999.996751	1000
VITAMIN & COFACTOR METABOLISM	GPI ANCHOR BIOSYNTHESIS	Phosphatidyl-inositol to glucosaminyl-acylphosphatidylinositol	429.3936697	0	180.7039076	1000	0	1000	0	736.7701535	1000	924.8116288	1000	937.1936648	903.3010209	1000	526.0591765	0	1000	462.3364608	1000	0	1000	0	1000	1000	1000	1000	1000	0	0	0	0	0	0	1000	0	487.3540756	1000	1000	0	1000	0	1000	1000	0	1000	0	1000	0	1000	178.292518	0	951.1609743	1000	1000	1000	0	1000	0	0
GLYCAN METABOLISM	GPI ANCHOR BIOSYNTHESIS	Glucosaminyl-acylphosphatidylinositoll to deacylated-glycophosphatidylinositol (GPI)-anchored protein	0	0	0	0	0	0	0	0	0	0	0	168.4049472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	N-GLYCAN METABOLISM	Degradation of n2m2nmasn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0
GLYCAN METABOLISM	N-GLYCAN METABOLISM	Biosynthesis of m4mpdol-U	0	0	0	0	0	0	0	0	0	0	0	-1.17E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	N-GLYCAN METABOLISM	Biosynthesis of g3m8masn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	N-GLYCAN METABOLISM	Degradation of s2l2fn2m2masn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0
GLYCAN METABOLISM	O-GLYCAN METABOLISM	"Biosynthesis of core2 (beta-D-Galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44E-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.6666667	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	O-GLYCAN METABOLISM	"Biosynthesis of core4 (NAcetyl-beta-D-glucosaminyl-1,6-(Nacetyl-beta-D-glucosaminyl-1,3)-N-acetyl-D-galactosaminyl-R)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.6666667	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	O-GLYCAN METABOLISM	Biosynthesis of Tn-antigen (Glycoprotein N-acetyl-D-galactosamine)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	KERATAN SULFATE METABOLISM	Keratan sulfate biosynthesis from O-glycan (core 2-linked)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	KERATAN SULFATE METABOLISM	Keratan sulfate biosynthesis from O-glycan (core 4-linked)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAN METABOLISM	KERATAN SULFATE METABOLISM	Keratan sulfate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285.7142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.3333333	0	0
GLYCAN METABOLISM	KERATAN SULFATE METABOLISM	Keratan sulfate biosynthesis from N-glycan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
